# Team 0: AA998, Team 1: SixsevenPoker
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
12,Flop,1,113,-113,DISCARD,0,2,3,"['8d', '4s', 'As', '6d', '9h']","['3d', '3h', '9s', '5s', '8s']","['2d', '4h', '5d']",[],[],4,4
12,Flop,0,113,-113,DISCARD,0,0,3,"['8d', '4s', 'As', '6d', '9h']","['9s', '5s']","['2d', '4h', '5d']",[],"['3d', '3h', '8s']",4,4
12,Flop,1,113,-113,CHECK,0,0,0,"['8d', '6d']","['9s', '5s']","['2d', '4h', '5d']","['4s', 'As', '9h']","['3d', '3h', '8s']",4,4
12,Flop,0,113,-113,RAISE,4,0,0,"['8d', '6d']","['9s', '5s']","['2d', '4h', '5d']","['4s', 'As', '9h']","['3d', '3h', '8s']",4,4
12,Flop,1,113,-113,FOLD,0,0,0,"['8d', '6d']","['9s', '5s']","['2d', '4h', '5d']","['4s', 'As', '9h']","['3d', '3h', '8s']",4,4
13,Pre-Flop,1,117,-117,CALL,0,0,0,"['Ad', '5h', '5d', '4d', '6h']","['7d', '6d', 'As', '4s', '9s']",[],[],[],1,1
13,Pre-Flop,0,117,-117,RAISE,2,0,0,"['Ad', '5h', '5d', '4d', '6h']","['7d', '6d', 'As', '4s', '9s']",[],[],[],2,2
13,Pre-Flop,1,117,-117,CALL,0,0,0,"['Ad', '5h', '5d', '4d', '6h']","['7d', '6d', 'As', '4s', '9s']",[],[],[],2,2
13,Flop,0,117,-117,DISCARD,0,1,2,"['Ad', '5h', '5d', '4d', '6h']","['7d', '6d', 'As', '4s', '9s']","['5s', '6s', '7s']",[],[],4,4
13,Flop,1,117,-117,DISCARD,0,2,3,"['5h', '5d']","['7d', '6d', 'As', '4s', '9s']","['5s', '6s', '7s']","['Ad', '4d', '6h']",[],4,4
13,Flop,0,117,-117,CHECK,0,0,0,"['5h', '5d']","['As', '4s']","['5s', '6s', '7s']","['Ad', '4d', '6h']","['7d', '6d', '9s']",4,4
13,Flop,1,117,-117,RAISE,6,0,0,"['5h', '5d']","['As', '4s']","['5s', '6s', '7s']","['Ad', '4d', '6h']","['7d', '6d', '9s']",4,4
13,Flop,0,117,-117,FOLD,0,0,0,"['5h', '5d']","['As', '4s']","['5s', '6s', '7s']","['Ad', '4d', '6h']","['7d', '6d', '9s']",4,4
14,Pre-Flop,0,113,-113,RAISE,2,0,0,"['4s', '7h', '6d', '5h', '3d']","['6s', '7s', 'Ah', '5s', '6h']",[],[],[],1,1
14,Pre-Flop,1,113,-113,CALL,0,0,0,"['4s', '7h', '6d', '5h', '3d']","['6s', '7s', 'Ah', '5s', '6h']",[],[],[],2,2
14,Flop,1,113,-113,DISCARD,0,0,4,"['4s', '7h', '6d', '5h', '3d']","['6s', '7s', 'Ah', '5s', '6h']","['9h', '8d', '3s']",[],[],4,4
14,Flop,0,113,-113,DISCARD,0,1,2,"['4s', '7h', '6d', '5h', '3d']","['6s', '6h']","['9h', '8d', '3s']",[],"['7s', 'Ah', '5s']",4,4
14,Flop,1,113,-113,CHECK,0,0,0,"['7h', '6d']","['6s', '6h']","['9h', '8d', '3s']","['4s', '5h', '3d']","['7s', 'Ah', '5s']",4,4
14,Flop,0,113,-113,CHECK,0,0,0,"['7h', '6d']","['6s', '6h']","['9h', '8d', '3s']","['4s', '5h', '3d']","['7s', 'Ah', '5s']",4,4
14,Turn,1,113,-113,CHECK,0,0,0,"['7h', '6d']","['6s', '6h']","['9h', '8d', '3s', 'Ad']","['4s', '5h', '3d']","['7s', 'Ah', '5s']",4,4
14,Turn,0,113,-113,RAISE,6,0,0,"['7h', '6d']","['6s', '6h']","['9h', '8d', '3s', 'Ad']","['4s', '5h', '3d']","['7s', 'Ah', '5s']",4,4
14,Turn,1,113,-113,FOLD,0,0,0,"['7h', '6d']","['6s', '6h']","['9h', '8d', '3s', 'Ad']","['4s', '5h', '3d']","['7s', 'Ah', '5s']",4,4
15,Pre-Flop,1,117,-117,FOLD,0,0,0,"['5h', '2s', '2h', '8h', 'As']","['4d', '2d', '3s', '4s', '6s']",[],[],[],1,1
16,Pre-Flop,0,118,-118,RAISE,2,0,0,"['5d', '7h', 'Ad', 'As', '4h']","['3d', '7d', '6d', '4d', '6s']",[],[],[],1,1
16,Pre-Flop,1,118,-118,CALL,0,0,0,"['5d', '7h', 'Ad', 'As', '4h']","['3d', '7d', '6d', '4d', '6s']",[],[],[],2,2
16,Flop,1,118,-118,DISCARD,0,1,2,"['5d', '7h', 'Ad', 'As', '4h']","['3d', '7d', '6d', '4d', '6s']","['2s', '9h', '7s']",[],[],4,4
16,Flop,0,118,-118,DISCARD,0,2,3,"['5d', '7h', 'Ad', 'As', '4h']","['7d', '6d']","['2s', '9h', '7s']",[],"['3d', '4d', '6s']",4,4
16,Flop,1,118,-118,CHECK,0,0,0,"['Ad', 'As']","['7d', '6d']","['2s', '9h', '7s']","['5d', '7h', '4h']","['3d', '4d', '6s']",4,4
16,Flop,0,118,-118,RAISE,4,0,0,"['Ad', 'As']","['7d', '6d']","['2s', '9h', '7s']","['5d', '7h', '4h']","['3d', '4d', '6s']",4,4
16,Flop,1,118,-118,FOLD,0,0,0,"['Ad', 'As']","['7d', '6d']","['2s', '9h', '7s']","['5d', '7h', '4h']","['3d', '4d', '6s']",4,4
17,Pre-Flop,1,122,-122,CALL,0,0,0,"['5h', '7d', '6h', '4h', 'As']","['8s', '5d', '6d', 'Ah', '2h']",[],[],[],1,1
17,Pre-Flop,0,122,-122,RAISE,2,0,0,"['5h', '7d', '6h', '4h', 'As']","['8s', '5d', '6d', 'Ah', '2h']",[],[],[],2,2
17,Pre-Flop,1,122,-122,CALL,0,0,0,"['5h', '7d', '6h', '4h', 'As']","['8s', '5d', '6d', 'Ah', '2h']",[],[],[],2,2
17,Flop,0,122,-122,DISCARD,0,3,4,"['5h', '7d', '6h', '4h', 'As']","['8s', '5d', '6d', 'Ah', '2h']","['3s', '3h', '9d']",[],[],4,4
17,Flop,1,122,-122,DISCARD,0,0,3,"['4h', 'As']","['8s', '5d', '6d', 'Ah', '2h']","['3s', '3h', '9d']","['5h', '7d', '6h']",[],4,4
17,Flop,0,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
17,Flop,1,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
17,Turn,0,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d', '2s']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
17,Turn,1,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d', '2s']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
17,River,0,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d', '2s', '7s']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
17,River,1,122,-122,CHECK,0,0,0,"['4h', 'As']","['8s', 'Ah']","['3s', '3h', '9d', '2s', '7s']","['5h', '7d', '6h']","['5d', '6d', '2h']",4,4
18,Pre-Flop,0,118,-118,RAISE,2,0,0,"['2s', '9h', 'Ah', '5s', '3d']","['2d', '4s', '9s', '6h', '2h']",[],[],[],1,1
