# Team 0: SixsevenPoker, Team 1: FLEXasHoldEm
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
8,Flop,0,18,-18,DISCARD,0,1,2,"['4h', 'Ah', 'Ad', '5h', '8d']","['9h', '3h']","['9d', '3s', '2d']",[],"['6s', '2s', 'As']",4,4
8,Flop,1,18,-18,RAISE,6,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d']","['4h', '5h', '8d']","['6s', '2s', 'As']",4,4
8,Flop,0,18,-18,CALL,0,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d']","['4h', '5h', '8d']","['6s', '2s', 'As']",4,4
8,Turn,1,18,-18,RAISE,17,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d', '7s']","['4h', '5h', '8d']","['6s', '2s', 'As']",10,10
8,Turn,0,18,-18,CALL,0,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d', '7s']","['4h', '5h', '8d']","['6s', '2s', 'As']",10,10
8,River,1,18,-18,RAISE,53,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d', '7s', '2h']","['4h', '5h', '8d']","['6s', '2s', 'As']",27,27
8,River,0,18,-18,RAISE,20,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d', '7s', '2h']","['4h', '5h', '8d']","['6s', '2s', 'As']",27,27
8,River,1,18,-18,CALL,0,0,0,"['Ah', 'Ad']","['9h', '3h']","['9d', '3s', '2d', '7s', '2h']","['4h', '5h', '8d']","['6s', '2s', 'As']",80,80
9,Pre-Flop,1,118,-118,RAISE,12,0,0,"['6s', 'Ah', '7h', '8s', '8h']","['5h', '7s', '4h', '4d', '2s']",[],[],[],1,1
9,Pre-Flop,0,118,-118,CALL,0,0,0,"['6s', 'Ah', '7h', '8s', '8h']","['5h', '7s', '4h', '4d', '2s']",[],[],[],2,2
9,Flop,0,118,-118,DISCARD,0,1,3,"['6s', 'Ah', '7h', '8s', '8h']","['5h', '7s', '4h', '4d', '2s']","['3s', '9d', 'As']",[],[],14,14
9,Flop,1,118,-118,DISCARD,0,1,4,"['Ah', '8s']","['5h', '7s', '4h', '4d', '2s']","['3s', '9d', 'As']","['6s', '7h', '8h']",[],14,14
9,Flop,0,118,-118,RAISE,16,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As']","['6s', '7h', '8h']","['5h', '4h', '4d']",14,14
9,Flop,1,118,-118,CALL,0,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As']","['6s', '7h', '8h']","['5h', '4h', '4d']",14,14
9,Turn,0,118,-118,CHECK,0,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d']","['6s', '7h', '8h']","['5h', '4h', '4d']",30,30
9,Turn,1,118,-118,RAISE,27,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d']","['6s', '7h', '8h']","['5h', '4h', '4d']",30,30
9,Turn,0,118,-118,CALL,0,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d']","['6s', '7h', '8h']","['5h', '4h', '4d']",30,30
9,River,0,118,-118,CHECK,0,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d', '5s']","['6s', '7h', '8h']","['5h', '4h', '4d']",57,57
9,River,1,118,-118,RAISE,43,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d', '5s']","['6s', '7h', '8h']","['5h', '4h', '4d']",57,57
9,River,0,118,-118,FOLD,0,0,0,"['Ah', '8s']","['7s', '2s']","['3s', '9d', 'As', '7d', '5s']","['6s', '7h', '8h']","['5h', '4h', '4d']",57,57
10,Pre-Flop,0,61,-61,CALL,0,0,0,"['3h', '5d', '3d', '4h', '9h']","['2d', '5h', 'As', '8d', '8s']",[],[],[],1,1
10,Pre-Flop,1,61,-61,RAISE,12,0,0,"['3h', '5d', '3d', '4h', '9h']","['2d', '5h', 'As', '8d', '8s']",[],[],[],2,2
10,Pre-Flop,0,61,-61,FOLD,0,0,0,"['3h', '5d', '3d', '4h', '9h']","['2d', '5h', 'As', '8d', '8s']",[],[],[],2,2
11,Pre-Flop,1,59,-59,RAISE,12,0,0,"['8d', '5d', 'Ah', '3h', 'As']","['5s', '6s', '8h', '7h', '5h']",[],[],[],1,1
11,Pre-Flop,0,59,-59,RAISE,14,0,0,"['8d', '5d', 'Ah', '3h', 'As']","['5s', '6s', '8h', '7h', '5h']",[],[],[],2,2
11,Pre-Flop,1,59,-59,CALL,0,0,0,"['8d', '5d', 'Ah', '3h', 'As']","['5s', '6s', '8h', '7h', '5h']",[],[],[],14,14
11,Flop,0,59,-59,DISCARD,0,2,4,"['8d', '5d', 'Ah', '3h', 'As']","['5s', '6s', '8h', '7h', '5h']","['4d', '9d', '6h']",[],[],28,28
11,Flop,1,59,-59,DISCARD,0,1,3,"['Ah', 'As']","['5s', '6s', '8h', '7h', '5h']","['4d', '9d', '6h']","['8d', '5d', '3h']",[],28,28
11,Flop,0,59,-59,RAISE,33,0,0,"['Ah', 'As']","['6s', '7h']","['4d', '9d', '6h']","['8d', '5d', '3h']","['5s', '8h', '5h']",28,28
11,Flop,1,59,-59,FOLD,0,0,0,"['Ah', 'As']","['6s', '7h']","['4d', '9d', '6h']","['8d', '5d', '3h']","['5s', '8h', '5h']",28,28
12,Pre-Flop,0,87,-87,CALL,0,0,0,"['5h', '2h', '2d', 'Ah', '5d']","['4h', '3d', '5s', '4s', '9d']",[],[],[],1,1
12,Pre-Flop,1,87,-87,CHECK,0,0,0,"['5h', '2h', '2d', 'Ah', '5d']","['4h', '3d', '5s', '4s', '9d']",[],[],[],2,2
12,Flop,1,87,-87,DISCARD,0,2,3,"['5h', '2h', '2d', 'Ah', '5d']","['4h', '3d', '5s', '4s', '9d']","['3s', '6h', '8d']",[],[],2,2
12,Flop,0,87,-87,DISCARD,0,0,4,"['5h', '2h', '2d', 'Ah', '5d']","['5s', '4s']","['3s', '6h', '8d']",[],"['4h', '3d', '9d']",2,2
12,Flop,1,87,-87,CHECK,0,0,0,"['5h', '5d']","['5s', '4s']","['3s', '6h', '8d']","['2h', '2d', 'Ah']","['4h', '3d', '9d']",2,2
12,Flop,0,87,-87,CHECK,0,0,0,"['5h', '5d']","['5s', '4s']","['3s', '6h', '8d']","['2h', '2d', 'Ah']","['4h', '3d', '9d']",2,2
12,Turn,1,87,-87,RAISE,6,0,0,"['5h', '5d']","['5s', '4s']","['3s', '6h', '8d', '7s']","['2h', '2d', 'Ah']","['4h', '3d', '9d']",2,2
