# Team 0: Neural Nuts, Team 1: SixsevenPoker
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
6,Flop,0,-4,4,RAISE,5,0,0,"['Ad', 'Ah']","['7s', '8d']","['6s', '4s', '6h']","['2h', '3d', '8s']","['5s', '3h', '2d']",6,6
6,Flop,1,-4,4,FOLD,0,0,0,"['Ad', 'Ah']","['7s', '8d']","['6s', '4s', '6h']","['2h', '3d', '8s']","['5s', '3h', '2d']",6,6
7,Pre-Flop,1,2,-2,FOLD,0,0,0,"['6s', '9d', '8d', '5h', 'Ad']","['2s', '8s', '3s', '5d', '4s']",[],[],[],1,1
8,Pre-Flop,0,3,-3,CALL,0,0,0,"['6s', '3d', '8h', '9d', '7s']","['9s', '2s', '2d', '7d', 'As']",[],[],[],1,1
8,Pre-Flop,1,3,-3,CHECK,0,0,0,"['6s', '3d', '8h', '9d', '7s']","['9s', '2s', '2d', '7d', 'As']",[],[],[],2,2
8,Flop,1,3,-3,DISCARD,0,1,2,"['6s', '3d', '8h', '9d', '7s']","['9s', '2s', '2d', '7d', 'As']","['5d', '5s', '8s']",[],[],2,2
8,Flop,0,3,-3,DISCARD,0,2,4,"['6s', '3d', '8h', '9d', '7s']","['2s', '2d']","['5d', '5s', '8s']",[],"['9s', '7d', 'As']",2,2
8,Flop,1,3,-3,CHECK,0,0,0,"['8h', '7s']","['2s', '2d']","['5d', '5s', '8s']","['6s', '3d', '9d']","['9s', '7d', 'As']",2,2
8,Flop,0,3,-3,RAISE,2,0,0,"['8h', '7s']","['2s', '2d']","['5d', '5s', '8s']","['6s', '3d', '9d']","['9s', '7d', 'As']",2,2
8,Flop,1,3,-3,FOLD,0,0,0,"['8h', '7s']","['2s', '2d']","['5d', '5s', '8s']","['6s', '3d', '9d']","['9s', '7d', 'As']",2,2
9,Pre-Flop,1,5,-5,FOLD,0,0,0,"['4d', '7h', '9s', '5d', '2s']","['8s', '8h', '2h', '7s', '8d']",[],[],[],1,1
10,Pre-Flop,0,6,-6,CALL,0,0,0,"['Ad', '4s', '6s', '3s', '7s']","['7d', '8h', '5s', '9d', '5d']",[],[],[],1,1
10,Pre-Flop,1,6,-6,CHECK,0,0,0,"['Ad', '4s', '6s', '3s', '7s']","['7d', '8h', '5s', '9d', '5d']",[],[],[],2,2
10,Flop,1,6,-6,DISCARD,0,0,1,"['Ad', '4s', '6s', '3s', '7s']","['7d', '8h', '5s', '9d', '5d']","['8s', '8d', '9h']",[],[],2,2
10,Flop,0,6,-6,DISCARD,0,0,4,"['Ad', '4s', '6s', '3s', '7s']","['7d', '8h']","['8s', '8d', '9h']",[],"['5s', '9d', '5d']",2,2
10,Flop,1,6,-6,RAISE,3,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h']","['4s', '6s', '3s']","['5s', '9d', '5d']",2,2
10,Flop,0,6,-6,CALL,0,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h']","['4s', '6s', '3s']","['5s', '9d', '5d']",2,2
10,Turn,1,6,-6,RAISE,7,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h', '3d']","['4s', '6s', '3s']","['5s', '9d', '5d']",5,5
10,Turn,0,6,-6,CALL,0,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h', '3d']","['4s', '6s', '3s']","['5s', '9d', '5d']",5,5
10,River,1,6,-6,RAISE,18,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h', '3d', '5h']","['4s', '6s', '3s']","['5s', '9d', '5d']",12,12
10,River,0,6,-6,FOLD,0,0,0,"['Ad', '7s']","['7d', '8h']","['8s', '8d', '9h', '3d', '5h']","['4s', '6s', '3s']","['5s', '9d', '5d']",12,12
11,Pre-Flop,1,-6,6,RAISE,2,0,0,"['4d', '3s', '5d', '2d', '9d']","['As', '6s', '7h', 'Ah', '5s']",[],[],[],1,1
11,Pre-Flop,0,-6,6,FOLD,0,0,0,"['4d', '3s', '5d', '2d', '9d']","['As', '6s', '7h', 'Ah', '5s']",[],[],[],2,2
12,Pre-Flop,0,-8,8,FOLD,0,0,0,"['3s', '6d', '7h', '4h', '2h']","['Ad', '3h', '8d', '4s', '9s']",[],[],[],1,1
13,Pre-Flop,1,-9,9,CALL,0,0,0,"['7d', '6d', '2d', '3s', '8d']","['8h', '5s', '9d', '5h', 'Ad']",[],[],[],1,1
13,Pre-Flop,0,-9,9,CHECK,0,0,0,"['7d', '6d', '2d', '3s', '8d']","['8h', '5s', '9d', '5h', 'Ad']",[],[],[],2,2
13,Flop,0,-9,9,DISCARD,0,0,4,"['7d', '6d', '2d', '3s', '8d']","['8h', '5s', '9d', '5h', 'Ad']","['8s', '2s', '7s']",[],[],2,2
13,Flop,1,-9,9,DISCARD,0,0,4,"['7d', '8d']","['8h', '5s', '9d', '5h', 'Ad']","['8s', '2s', '7s']","['6d', '2d', '3s']",[],2,2
13,Flop,0,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
13,Flop,1,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
13,Turn,0,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s', '9s']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
13,Turn,1,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s', '9s']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
13,River,0,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s', '9s', '2h']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
13,River,1,-9,9,CHECK,0,0,0,"['7d', '8d']","['8h', 'Ad']","['8s', '2s', '7s', '9s', '2h']","['6d', '2d', '3s']","['5s', '9d', '5h']",2,2
14,Pre-Flop,0,-7,7,RAISE,4,0,0,"['Ad', 'As', '2d', '5h', '9d']","['Ah', '7d', '7h', '3d', '2s']",[],[],[],1,1
14,Pre-Flop,1,-7,7,CALL,0,0,0,"['Ad', 'As', '2d', '5h', '9d']","['Ah', '7d', '7h', '3d', '2s']",[],[],[],2,2
14,Flop,1,-7,7,DISCARD,0,1,2,"['Ad', 'As', '2d', '5h', '9d']","['Ah', '7d', '7h', '3d', '2s']","['6d', '8d', '6s']",[],[],6,6
14,Flop,0,-7,7,DISCARD,0,0,1,"['Ad', 'As', '2d', '5h', '9d']","['7d', '7h']","['6d', '8d', '6s']",[],"['Ah', '3d', '2s']",6,6
14,Flop,1,-7,7,CHECK,0,0,0,"['Ad', 'As']","['7d', '7h']","['6d', '8d', '6s']","['2d', '5h', '9d']","['Ah', '3d', '2s']",6,6
14,Flop,0,-7,7,RAISE,5,0,0,"['Ad', 'As']","['7d', '7h']","['6d', '8d', '6s']","['2d', '5h', '9d']","['Ah', '3d', '2s']",6,6
14,Flop,1,-7,7,FOLD,0,0,0,"['Ad', 'As']","['7d', '7h']","['6d', '8d', '6s']","['2d', '5h', '9d']","['Ah', '3d', '2s']",6,6
15,Pre-Flop,1,-1,1,CALL,0,0,0,"['3s', '9d', '7h', 'Ad', '5d']","['3h', '9h', '2h', 'As', '7s']",[],[],[],1,1
15,Pre-Flop,0,-1,1,CHECK,0,0,0,"['3s', '9d', '7h', 'Ad', '5d']","['3h', '9h', '2h', 'As', '7s']",[],[],[],2,2
15,Flop,0,-1,1,DISCARD,0,2,3,"['3s', '9d', '7h', 'Ad', '5d']","['3h', '9h', '2h', 'As', '7s']","['8d', '8s', '7d']",[],[],2,2
15,Flop,1,-1,1,DISCARD,0,3,4,"['7h', 'Ad']","['3h', '9h', '2h', 'As', '7s']","['8d', '8s', '7d']","['3s', '9d', '5d']",[],2,2
15,Flop,0,-1,1,CHECK,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,Flop,1,-1,1,CHECK,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,Turn,0,-1,1,CHECK,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d', '2d']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,Turn,1,-1,1,CHECK,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d', '2d']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,River,0,-1,1,CHECK,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d', '2d', 'Ah']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,River,1,-1,1,RAISE,2,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d', '2d', 'Ah']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
15,River,0,-1,1,CALL,0,0,0,"['7h', 'Ad']","['As', '7s']","['8d', '8s', '7d', '2d', 'Ah']","['3s', '9d', '5d']","['3h', '9h', '2h']",2,2
16,Pre-Flop,0,-1,1,RAISE,4,0,0,"['6s', '4s', '4h', '9d', 'Ah']","['8d', '4d', '9s', '8s', '7s']",[],[],[],1,1
16,Pre-Flop,1,-1,1,CALL,0,0,0,"['6s', '4s', '4h', '9d', 'Ah']","['8d', '4d', '9s', '8s', '7s']",[],[],[],2,2
16,Flop,1,-1,1,DISCARD,0,0,3,"['6s', '4s', '4h', '9d', 'Ah']","['8d', '4d', '9s', '8s', '7s']","['5s', '8h', '7d']",[],[],6,6
16,Flop,0,-1,1,DISCARD,0,0,3,"['6s', '4s', '4h', '9d', 'Ah']","['8d', '8s']","['5s', '8h', '7d']",[],"['4d', '9s', '7s']",6,6
16,Flop,1,-1,1,RAISE,9,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",6,6
16,Flop,0,-1,1,CALL,0,0,0,"['6s', '9d']","['8d', '8s']","['5s', '8h', '7d']","['4s', '4h', 'Ah']","['4d', '9s', '7s']",6,6
