# Team 0: FLEXasHoldEm, Team 1: SixsevenPoker
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
104,Turn,0,428,-428,CALL,0,0,0,"['2h', '3d']","['4s', '3s']","['As', '5d', '2d', 'Ah']","['6s', '8s', '8h']","['7d', '7h', '6h']",12,12
104,River,1,428,-428,RAISE,39,0,0,"['2h', '3d']","['4s', '3s']","['As', '5d', '2d', 'Ah', '9s']","['6s', '8s', '8h']","['7d', '7h', '6h']",26,26
104,River,0,428,-428,FOLD,0,0,0,"['2h', '3d']","['4s', '3s']","['As', '5d', '2d', 'Ah', '9s']","['6s', '8s', '8h']","['7d', '7h', '6h']",26,26
105,Pre-Flop,1,402,-402,CALL,0,0,0,"['9d', '6d', '3d', '2h', '3h']","['8d', '8h', '9s', '5d', '6s']",[],[],[],1,1
105,Pre-Flop,0,402,-402,RAISE,10,0,0,"['9d', '6d', '3d', '2h', '3h']","['8d', '8h', '9s', '5d', '6s']",[],[],[],2,2
105,Pre-Flop,1,402,-402,CALL,0,0,0,"['9d', '6d', '3d', '2h', '3h']","['8d', '8h', '9s', '5d', '6s']",[],[],[],2,2
105,Flop,0,402,-402,DISCARD,0,2,4,"['9d', '6d', '3d', '2h', '3h']","['8d', '8h', '9s', '5d', '6s']","['7d', '2d', '3s']",[],[],12,12
105,Flop,1,402,-402,DISCARD,0,0,1,"['3d', '3h']","['8d', '8h', '9s', '5d', '6s']","['7d', '2d', '3s']","['9d', '6d', '2h']",[],12,12
105,Flop,0,402,-402,RAISE,20,0,0,"['3d', '3h']","['8d', '8h']","['7d', '2d', '3s']","['9d', '6d', '2h']","['9s', '5d', '6s']",12,12
105,Flop,1,402,-402,CALL,0,0,0,"['3d', '3h']","['8d', '8h']","['7d', '2d', '3s']","['9d', '6d', '2h']","['9s', '5d', '6s']",12,12
105,Turn,0,402,-402,RAISE,55,0,0,"['3d', '3h']","['8d', '8h']","['7d', '2d', '3s', '4s']","['9d', '6d', '2h']","['9s', '5d', '6s']",32,32
105,Turn,1,402,-402,FOLD,0,0,0,"['3d', '3h']","['8d', '8h']","['7d', '2d', '3s', '4s']","['9d', '6d', '2h']","['9s', '5d', '6s']",32,32
106,Pre-Flop,0,434,-434,RAISE,10,0,0,"['6d', '4h', '2s', '8s', 'Ah']","['8h', '7s', '9d', '7d', '3h']",[],[],[],1,1
106,Pre-Flop,1,434,-434,CALL,0,0,0,"['6d', '4h', '2s', '8s', 'Ah']","['8h', '7s', '9d', '7d', '3h']",[],[],[],2,2
106,Flop,1,434,-434,DISCARD,0,1,3,"['6d', '4h', '2s', '8s', 'Ah']","['8h', '7s', '9d', '7d', '3h']","['4d', '6h', 'As']",[],[],12,12
106,Flop,0,434,-434,DISCARD,0,0,4,"['6d', '4h', '2s', '8s', 'Ah']","['7s', '7d']","['4d', '6h', 'As']",[],"['8h', '9d', '3h']",12,12
106,Flop,1,434,-434,CHECK,0,0,0,"['6d', 'Ah']","['7s', '7d']","['4d', '6h', 'As']","['4h', '2s', '8s']","['8h', '9d', '3h']",12,12
106,Flop,0,434,-434,RAISE,18,0,0,"['6d', 'Ah']","['7s', '7d']","['4d', '6h', 'As']","['4h', '2s', '8s']","['8h', '9d', '3h']",12,12
106,Flop,1,434,-434,FOLD,0,0,0,"['6d', 'Ah']","['7s', '7d']","['4d', '6h', 'As']","['4h', '2s', '8s']","['8h', '9d', '3h']",12,12
107,Pre-Flop,1,446,-446,CALL,0,0,0,"['2s', '3d', '8h', 'Ad', '6h']","['6s', '5h', '4d', '2d', '7h']",[],[],[],1,1
107,Pre-Flop,0,446,-446,RAISE,10,0,0,"['2s', '3d', '8h', 'Ad', '6h']","['6s', '5h', '4d', '2d', '7h']",[],[],[],2,2
107,Pre-Flop,1,446,-446,FOLD,0,0,0,"['2s', '3d', '8h', 'Ad', '6h']","['6s', '5h', '4d', '2d', '7h']",[],[],[],2,2
108,Pre-Flop,0,448,-448,RAISE,10,0,0,"['7s', '5d', '3h', '2h', 'Ah']","['5h', '3s', '6h', '5s', '7d']",[],[],[],1,1
108,Pre-Flop,1,448,-448,CALL,0,0,0,"['7s', '5d', '3h', '2h', 'Ah']","['5h', '3s', '6h', '5s', '7d']",[],[],[],2,2
108,Flop,1,448,-448,DISCARD,0,0,4,"['7s', '5d', '3h', '2h', 'Ah']","['5h', '3s', '6h', '5s', '7d']","['3d', '4s', '6d']",[],[],12,12
108,Flop,0,448,-448,DISCARD,0,0,1,"['7s', '5d', '3h', '2h', 'Ah']","['5h', '7d']","['3d', '4s', '6d']",[],"['3s', '6h', '5s']",12,12
108,Flop,1,448,-448,RAISE,18,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",12,12
108,Flop,0,448,-448,RAISE,36,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",12,12
108,Flop,1,448,-448,CALL,0,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",30,30
108,Turn,1,448,-448,RAISE,34,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d', 'As']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",66,66
108,Turn,0,448,-448,CALL,0,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d', 'As']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",66,66
108,River,1,448,-448,CHECK,0,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d', 'As', '8d']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",100,100
108,River,0,448,-448,CHECK,0,0,0,"['7s', '5d']","['5h', '7d']","['3d', '4s', '6d', 'As', '8d']","['3h', '2h', 'Ah']","['3s', '6h', '5s']",100,100
109,Pre-Flop,1,448,-448,CALL,0,0,0,"['7h', 'As', '2d', '2h', 'Ah']","['3h', '7s', '4d', '3d', '9s']",[],[],[],1,1
109,Pre-Flop,0,448,-448,RAISE,10,0,0,"['7h', 'As', '2d', '2h', 'Ah']","['3h', '7s', '4d', '3d', '9s']",[],[],[],2,2
109,Pre-Flop,1,448,-448,FOLD,0,0,0,"['7h', 'As', '2d', '2h', 'Ah']","['3h', '7s', '4d', '3d', '9s']",[],[],[],2,2
110,Pre-Flop,0,450,-450,RAISE,10,0,0,"['Ad', '6h', '3s', '7h', 'Ah']","['8h', '4h', '6d', '2s', '4d']",[],[],[],1,1
110,Pre-Flop,1,450,-450,CALL,0,0,0,"['Ad', '6h', '3s', '7h', 'Ah']","['8h', '4h', '6d', '2s', '4d']",[],[],[],2,2
110,Flop,1,450,-450,DISCARD,0,1,4,"['Ad', '6h', '3s', '7h', 'Ah']","['8h', '4h', '6d', '2s', '4d']","['2d', '5h', '9d']",[],[],12,12
110,Flop,0,450,-450,DISCARD,0,0,4,"['Ad', '6h', '3s', '7h', 'Ah']","['4h', '4d']","['2d', '5h', '9d']",[],"['8h', '6d', '2s']",12,12
110,Flop,1,450,-450,CHECK,0,0,0,"['Ad', 'Ah']","['4h', '4d']","['2d', '5h', '9d']","['6h', '3s', '7h']","['8h', '6d', '2s']",12,12
110,Flop,0,450,-450,RAISE,20,0,0,"['Ad', 'Ah']","['4h', '4d']","['2d', '5h', '9d']","['6h', '3s', '7h']","['8h', '6d', '2s']",12,12
110,Flop,1,450,-450,FOLD,0,0,0,"['Ad', 'Ah']","['4h', '4d']","['2d', '5h', '9d']","['6h', '3s', '7h']","['8h', '6d', '2s']",12,12
111,Pre-Flop,1,462,-462,CALL,0,0,0,"['9h', 'Ah', '8s', '2s', '9s']","['5d', '2h', '5h', '7s', '6h']",[],[],[],1,1
111,Pre-Flop,0,462,-462,RAISE,10,0,0,"['9h', 'Ah', '8s', '2s', '9s']","['5d', '2h', '5h', '7s', '6h']",[],[],[],2,2
111,Pre-Flop,1,462,-462,FOLD,0,0,0,"['9h', 'Ah', '8s', '2s', '9s']","['5d', '2h', '5h', '7s', '6h']",[],[],[],2,2
112,Pre-Flop,0,464,-464,RAISE,10,0,0,"['6h', '2h', '4d', '5h', '6d']","['7h', '2s', '8s', '5s', '8d']",[],[],[],1,1
112,Pre-Flop,1,464,-464,CALL,0,0,0,"['6h', '2h', '4d', '5h', '6d']","['7h', '2s', '8s', '5s', '8d']",[],[],[],2,2
112,Flop,1,464,-464,DISCARD,0,2,4,"['6h', '2h', '4d', '5h', '6d']","['7h', '2s', '8s', '5s', '8d']","['As', '8h', '4h']",[],[],12,12
112,Flop,0,464,-464,DISCARD,0,0,3,"['6h', '2h', '4d', '5h', '6d']","['8s', '8d']","['As', '8h', '4h']",[],"['7h', '2s', '5s']",12,12
112,Flop,1,464,-464,RAISE,18,0,0,"['6h', '5h']","['8s', '8d']","['As', '8h', '4h']","['2h', '4d', '6d']","['7h', '2s', '5s']",12,12
112,Flop,0,464,-464,CALL,0,0,0,"['6h', '5h']","['8s', '8d']","['As', '8h', '4h']","['2h', '4d', '6d']","['7h', '2s', '5s']",12,12
112,Turn,1,464,-464,RAISE,45,0,0,"['6h', '5h']","['8s', '8d']","['As', '8h', '4h', '3s']","['2h', '4d', '6d']","['7h', '2s', '5s']",30,30
112,Turn,0,464,-464,FOLD,0,0,0,"['6h', '5h']","['8s', '8d']","['As', '8h', '4h', '3s']","['2h', '4d', '6d']","['7h', '2s', '5s']",30,30
113,Pre-Flop,1,434,-434,CALL,0,0,0,"['5s', '9d', '3h', 'As', '6s']","['7h', '4h', '9h', '8h', '8d']",[],[],[],1,1
113,Pre-Flop,0,434,-434,RAISE,10,0,0,"['5s', '9d', '3h', 'As', '6s']","['7h', '4h', '9h', '8h', '8d']",[],[],[],2,2
113,Pre-Flop,1,434,-434,CALL,0,0,0,"['5s', '9d', '3h', 'As', '6s']","['7h', '4h', '9h', '8h', '8d']",[],[],[],2,2
113,Flop,0,434,-434,DISCARD,0,0,3,"['5s', '9d', '3h', 'As', '6s']","['7h', '4h', '9h', '8h', '8d']","['Ah', 'Ad', '2h']",[],[],12,12
113,Flop,1,434,-434,DISCARD,0,3,4,"['5s', 'As']","['7h', '4h', '9h', '8h', '8d']","['Ah', 'Ad', '2h']","['9d', '3h', '6s']",[],12,12
113,Flop,0,434,-434,RAISE,20,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h']","['9d', '3h', '6s']","['7h', '4h', '9h']",12,12
113,Flop,1,434,-434,CALL,0,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h']","['9d', '3h', '6s']","['7h', '4h', '9h']",12,12
113,Turn,0,434,-434,RAISE,55,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h', '6h']","['9d', '3h', '6s']","['7h', '4h', '9h']",32,32
113,Turn,1,434,-434,CALL,0,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h', '6h']","['9d', '3h', '6s']","['7h', '4h', '9h']",32,32
113,River,0,434,-434,RAISE,13,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h', '6h', '8s']","['9d', '3h', '6s']","['7h', '4h', '9h']",87,87
113,River,1,434,-434,CALL,0,0,0,"['5s', 'As']","['8h', '8d']","['Ah', 'Ad', '2h', '6h', '8s']","['9d', '3h', '6s']","['7h', '4h', '9h']",87,87
114,Pre-Flop,0,334,-334,RAISE,10,0,0,"['5d', 'As', '7s', '8h', '3s']","['7d', '9s', '3h', '8d', '8s']",[],[],[],1,1
114,Pre-Flop,1,334,-334,CALL,0,0,0,"['5d', 'As', '7s', '8h', '3s']","['7d', '9s', '3h', '8d', '8s']",[],[],[],2,2
114,Flop,1,334,-334,DISCARD,0,3,4,"['5d', 'As', '7s', '8h', '3s']","['7d', '9s', '3h', '8d', '8s']","['6d', '4h', '3d']",[],[],12,12
114,Flop,0,334,-334,DISCARD,0,0,2,"['5d', 'As', '7s', '8h', '3s']","['8d', '8s']","['6d', '4h', '3d']",[],"['7d', '9s', '3h']",12,12
114,Flop,1,334,-334,CHECK,0,0,0,"['5d', '7s']","['8d', '8s']","['6d', '4h', '3d']","['As', '8h', '3s']","['7d', '9s', '3h']",12,12
114,Flop,0,334,-334,RAISE,20,0,0,"['5d', '7s']","['8d', '8s']","['6d', '4h', '3d']","['As', '8h', '3s']","['7d', '9s', '3h']",12,12
114,Flop,1,334,-334,FOLD,0,0,0,"['5d', '7s']","['8d', '8s']","['6d', '4h', '3d']","['As', '8h', '3s']","['7d', '9s', '3h']",12,12
115,Pre-Flop,1,346,-346,RAISE,2,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],1,1
115,Pre-Flop,0,346,-346,RAISE,10,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],2,2
115,Pre-Flop,1,346,-346,RAISE,14,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],4,4
115,Pre-Flop,0,346,-346,RAISE,35,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],14,14
115,Pre-Flop,1,346,-346,RAISE,37,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],28,28
115,Pre-Flop,0,346,-346,CALL,0,0,0,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']",[],[],[],63,63
115,Flop,0,346,-346,DISCARD,0,0,1,"['8s', '6h', '3d', '8d', '7h']","['9s', '9h', 'Ah', '4d', '4h']","['5h', '4s', '7s']",[],[],100,100
115,Flop,1,346,-346,DISCARD,0,3,4,"['8s', '6h']","['9s', '9h', 'Ah', '4d', '4h']","['5h', '4s', '7s']","['3d', '8d', '7h']",[],100,100
115,Flop,0,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
115,Flop,1,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
115,Turn,0,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s', 'Ad']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
115,Turn,1,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s', 'Ad']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
115,River,0,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s', 'Ad', '6d']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
115,River,1,346,-346,CHECK,0,0,0,"['8s', '6h']","['4d', '4h']","['5h', '4s', '7s', 'Ad', '6d']","['3d', '8d', '7h']","['9s', '9h', 'Ah']",100,100
116,Pre-Flop,0,446,-446,RAISE,10,0,0,"['4s', '7d', 'Ad', '7s', '9s']","['4h', '8d', '6h', '9d', '5h']",[],[],[],1,1
116,Pre-Flop,1,446,-446,CALL,0,0,0,"['4s', '7d', 'Ad', '7s', '9s']","['4h', '8d', '6h', '9d', '5h']",[],[],[],2,2
116,Flop,1,446,-446,DISCARD,0,2,3,"['4s', '7d', 'Ad', '7s', '9s']","['4h', '8d', '6h', '9d', '5h']","['9h', '6s', '3h']",[],[],12,12
116,Flop,0,446,-446,DISCARD,0,2,4,"['4s', '7d', 'Ad', '7s', '9s']","['6h', '9d']","['9h', '6s', '3h']",[],"['4h', '8d', '5h']",12,12
116,Flop,1,446,-446,RAISE,18,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h']","['4s', '7d', '7s']","['4h', '8d', '5h']",12,12
116,Flop,0,446,-446,CALL,0,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h']","['4s', '7d', '7s']","['4h', '8d', '5h']",12,12
116,Turn,1,446,-446,RAISE,45,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h', '3d']","['4s', '7d', '7s']","['4h', '8d', '5h']",30,30
116,Turn,0,446,-446,CALL,0,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h', '3d']","['4s', '7d', '7s']","['4h', '8d', '5h']",30,30
116,River,1,446,-446,RAISE,25,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h', '3d', '8s']","['4s', '7d', '7s']","['4h', '8d', '5h']",75,75
116,River,0,446,-446,FOLD,0,0,0,"['Ad', '9s']","['6h', '9d']","['9h', '6s', '3h', '3d', '8s']","['4s', '7d', '7s']","['4h', '8d', '5h']",75,75
117,Pre-Flop,1,371,-371,CALL,0,0,0,"['5s', '3s', '9h', '9d', '3h']","['4h', '7s', '8s', '4d', '8d']",[],[],[],1,1
117,Pre-Flop,0,371,-371,RAISE,10,0,0,"['5s', '3s', '9h', '9d', '3h']","['4h', '7s', '8s', '4d', '8d']",[],[],[],2,2
117,Pre-Flop,1,371,-371,CALL,0,0,0,"['5s', '3s', '9h', '9d', '3h']","['4h', '7s', '8s', '4d', '8d']",[],[],[],2,2
117,Flop,0,371,-371,DISCARD,0,2,3,"['5s', '3s', '9h', '9d', '3h']","['4h', '7s', '8s', '4d', '8d']","['2s', '6h', 'Ah']",[],[],12,12
117,Flop,1,371,-371,DISCARD,0,2,4,"['9h', '9d']","['4h', '7s', '8s', '4d', '8d']","['2s', '6h', 'Ah']","['5s', '3s', '3h']",[],12,12
117,Flop,0,371,-371,RAISE,20,0,0,"['9h', '9d']","['8s', '8d']","['2s', '6h', 'Ah']","['5s', '3s', '3h']","['4h', '7s', '4d']",12,12
117,Flop,1,371,-371,FOLD,0,0,0,"['9h', '9d']","['8s', '8d']","['2s', '6h', 'Ah']","['5s', '3s', '3h']","['4h', '7s', '4d']",12,12
118,Pre-Flop,0,383,-383,RAISE,10,0,0,"['6d', '9d', '6h', '4s', '2s']","['8s', '7h', '2h', '2d', '6s']",[],[],[],1,1
118,Pre-Flop,1,383,-383,CALL,0,0,0,"['6d', '9d', '6h', '4s', '2s']","['8s', '7h', '2h', '2d', '6s']",[],[],[],2,2
118,Flop,1,383,-383,DISCARD,0,2,3,"['6d', '9d', '6h', '4s', '2s']","['8s', '7h', '2h', '2d', '6s']","['Ad', 'As', '5d']",[],[],12,12
118,Flop,0,383,-383,DISCARD,0,0,1,"['6d', '9d', '6h', '4s', '2s']","['2h', '2d']","['Ad', 'As', '5d']",[],"['8s', '7h', '6s']",12,12
118,Flop,1,383,-383,CHECK,0,0,0,"['6d', '9d']","['2h', '2d']","['Ad', 'As', '5d']","['6h', '4s', '2s']","['8s', '7h', '6s']",12,12
118,Flop,0,383,-383,RAISE,20,0,0,"['6d', '9d']","['2h', '2d']","['Ad', 'As', '5d']","['6h', '4s', '2s']","['8s', '7h', '6s']",12,12
118,Flop,1,383,-383,FOLD,0,0,0,"['6d', '9d']","['2h', '2d']","['Ad', 'As', '5d']","['6h', '4s', '2s']","['8s', '7h', '6s']",12,12
119,Pre-Flop,1,395,-395,RAISE,2,0,0,"['2h', '7d', '6d', '2d', '3d']","['As', '9h', '9d', '6h', '5s']",[],[],[],1,1
119,Pre-Flop,0,395,-395,RAISE,10,0,0,"['2h', '7d', '6d', '2d', '3d']","['As', '9h', '9d', '6h', '5s']",[],[],[],2,2
119,Pre-Flop,1,395,-395,RAISE,14,0,0,"['2h', '7d', '6d', '2d', '3d']","['As', '9h', '9d', '6h', '5s']",[],[],[],4,4
119,Pre-Flop,0,395,-395,CALL,0,0,0,"['2h', '7d', '6d', '2d', '3d']","['As', '9h', '9d', '6h', '5s']",[],[],[],14,14
119,Flop,0,395,-395,DISCARD,0,2,4,"['2h', '7d', '6d', '2d', '3d']","['As', '9h', '9d', '6h', '5s']","['4d', '5d', '7s']",[],[],28,28
119,Flop,1,395,-395,DISCARD,0,1,2,"['6d', '3d']","['As', '9h', '9d', '6h', '5s']","['4d', '5d', '7s']","['2h', '7d', '2d']",[],28,28
119,Flop,0,395,-395,RAISE,48,0,0,"['6d', '3d']","['9h', '9d']","['4d', '5d', '7s']","['2h', '7d', '2d']","['As', '6h', '5s']",28,28
119,Flop,1,395,-395,FOLD,0,0,0,"['6d', '3d']","['9h', '9d']","['4d', '5d', '7s']","['2h', '7d', '2d']","['As', '6h', '5s']",28,28
120,Pre-Flop,0,423,-423,RAISE,10,0,0,"['5d', '3s', '2s', '6h', 'As']","['4d', '8s', '6d', '9h', '8d']",[],[],[],1,1
120,Pre-Flop,1,423,-423,CALL,0,0,0,"['5d', '3s', '2s', '6h', 'As']","['4d', '8s', '6d', '9h', '8d']",[],[],[],2,2
120,Flop,1,423,-423,DISCARD,0,1,4,"['5d', '3s', '2s', '6h', 'As']","['4d', '8s', '6d', '9h', '8d']","['7s', '2h', '3h']",[],[],12,12
120,Flop,0,423,-423,DISCARD,0,1,2,"['5d', '3s', '2s', '6h', 'As']","['8s', '8d']","['7s', '2h', '3h']",[],"['4d', '6d', '9h']",12,12
120,Flop,1,423,-423,CHECK,0,0,0,"['3s', '2s']","['8s', '8d']","['7s', '2h', '3h']","['5d', '6h', 'As']","['4d', '6d', '9h']",12,12
120,Flop,0,423,-423,RAISE,20,0,0,"['3s', '2s']","['8s', '8d']","['7s', '2h', '3h']","['5d', '6h', 'As']","['4d', '6d', '9h']",12,12
120,Flop,1,423,-423,FOLD,0,0,0,"['3s', '2s']","['8s', '8d']","['7s', '2h', '3h']","['5d', '6h', 'As']","['4d', '6d', '9h']",12,12
121,Pre-Flop,1,435,-435,CALL,0,0,0,"['3s', '6h', '3h', '9s', '8s']","['5s', '5d', '2d', '7s', 'Ah']",[],[],[],1,1
121,Pre-Flop,0,435,-435,RAISE,10,0,0,"['3s', '6h', '3h', '9s', '8s']","['5s', '5d', '2d', '7s', 'Ah']",[],[],[],2,2
121,Pre-Flop,1,435,-435,CALL,0,0,0,"['3s', '6h', '3h', '9s', '8s']","['5s', '5d', '2d', '7s', 'Ah']",[],[],[],2,2
121,Flop,0,435,-435,DISCARD,0,3,4,"['3s', '6h', '3h', '9s', '8s']","['5s', '5d', '2d', '7s', 'Ah']","['Ad', '4d', '8d']",[],[],12,12
121,Flop,1,435,-435,DISCARD,0,1,2,"['9s', '8s']","['5s', '5d', '2d', '7s', 'Ah']","['Ad', '4d', '8d']","['3s', '6h', '3h']",[],12,12
121,Flop,0,435,-435,CHECK,0,0,0,"['9s', '8s']","['5d', '2d']","['Ad', '4d', '8d']","['3s', '6h', '3h']","['5s', '7s', 'Ah']",12,12
121,Flop,1,435,-435,RAISE,18,0,0,"['9s', '8s']","['5d', '2d']","['Ad', '4d', '8d']","['3s', '6h', '3h']","['5s', '7s', 'Ah']",12,12
121,Flop,0,435,-435,FOLD,0,0,0,"['9s', '8s']","['5d', '2d']","['Ad', '4d', '8d']","['3s', '6h', '3h']","['5s', '7s', 'Ah']",12,12
122,Pre-Flop,0,423,-423,RAISE,10,0,0,"['4h', '9h', '6s', '8d', '5h']","['3s', '4s', 'Ah', '8h', '6d']",[],[],[],1,1
122,Pre-Flop,1,423,-423,CALL,0,0,0,"['4h', '9h', '6s', '8d', '5h']","['3s', '4s', 'Ah', '8h', '6d']",[],[],[],2,2
122,Flop,1,423,-423,DISCARD,0,0,2,"['4h', '9h', '6s', '8d', '5h']","['3s', '4s', 'Ah', '8h', '6d']","['Ad', '2s', 'As']",[],[],12,12
122,Flop,0,423,-423,DISCARD,0,1,2,"['4h', '9h', '6s', '8d', '5h']","['3s', 'Ah']","['Ad', '2s', 'As']",[],"['4s', '8h', '6d']",12,12
122,Flop,1,423,-423,RAISE,18,0,0,"['9h', '6s']","['3s', 'Ah']","['Ad', '2s', 'As']","['4h', '8d', '5h']","['4s', '8h', '6d']",12,12
122,Flop,0,423,-423,FOLD,0,0,0,"['9h', '6s']","['3s', 'Ah']","['Ad', '2s', 'As']","['4h', '8d', '5h']","['4s', '8h', '6d']",12,12
123,Pre-Flop,1,411,-411,CALL,0,0,0,"['5h', '3h', '9h', 'As', '6s']","['9d', '8s', '5s', '4s', '7h']",[],[],[],1,1
123,Pre-Flop,0,411,-411,RAISE,10,0,0,"['5h', '3h', '9h', 'As', '6s']","['9d', '8s', '5s', '4s', '7h']",[],[],[],2,2
123,Pre-Flop,1,411,-411,CALL,0,0,0,"['5h', '3h', '9h', 'As', '6s']","['9d', '8s', '5s', '4s', '7h']",[],[],[],2,2
123,Flop,0,411,-411,DISCARD,0,0,2,"['5h', '3h', '9h', 'As', '6s']","['9d', '8s', '5s', '4s', '7h']","['6h', '8d', '2h']",[],[],12,12
123,Flop,1,411,-411,DISCARD,0,0,1,"['5h', '9h']","['9d', '8s', '5s', '4s', '7h']","['6h', '8d', '2h']","['3h', 'As', '6s']",[],12,12
123,Flop,0,411,-411,RAISE,20,0,0,"['5h', '9h']","['9d', '8s']","['6h', '8d', '2h']","['3h', 'As', '6s']","['5s', '4s', '7h']",12,12
123,Flop,1,411,-411,FOLD,0,0,0,"['5h', '9h']","['9d', '8s']","['6h', '8d', '2h']","['3h', 'As', '6s']","['5s', '4s', '7h']",12,12
124,Pre-Flop,0,423,-423,RAISE,10,0,0,"['Ah', '9h', '4s', '5d', '2h']","['3d', '4h', '8s', 'As', '9d']",[],[],[],1,1
124,Pre-Flop,1,423,-423,CALL,0,0,0,"['Ah', '9h', '4s', '5d', '2h']","['3d', '4h', '8s', 'As', '9d']",[],[],[],2,2
124,Flop,1,423,-423,DISCARD,0,3,4,"['Ah', '9h', '4s', '5d', '2h']","['3d', '4h', '8s', 'As', '9d']","['7s', '6d', '7d']",[],[],12,12
124,Flop,0,423,-423,DISCARD,0,0,1,"['Ah', '9h', '4s', '5d', '2h']","['As', '9d']","['7s', '6d', '7d']",[],"['3d', '4h', '8s']",12,12
124,Flop,1,423,-423,CHECK,0,0,0,"['Ah', '9h']","['As', '9d']","['7s', '6d', '7d']","['4s', '5d', '2h']","['3d', '4h', '8s']",12,12
124,Flop,0,423,-423,CHECK,0,0,0,"['Ah', '9h']","['As', '9d']","['7s', '6d', '7d']","['4s', '5d', '2h']","['3d', '4h', '8s']",12,12
124,Turn,1,423,-423,CHECK,0,0,0,"['Ah', '9h']","['As', '9d']","['7s', '6d', '7d', '6h']","['4s', '5d', '2h']","['3d', '4h', '8s']",12,12
124,Turn,0,423,-423,RAISE,19,0,0,"['Ah', '9h']","['As', '9d']","['7s', '6d', '7d', '6h']","['4s', '5d', '2h']","['3d', '4h', '8s']",12,12
124,Turn,1,423,-423,FOLD,0,0,0,"['Ah', '9h']","['As', '9d']","['7s', '6d', '7d', '6h']","['4s', '5d', '2h']","['3d', '4h', '8s']",12,12
125,Pre-Flop,1,435,-435,CALL,0,0,0,"['8h', '4s', '9s', '9d', '5d']","['9h', '3h', '7d', '3d', '2s']",[],[],[],1,1
125,Pre-Flop,0,435,-435,RAISE,10,0,0,"['8h', '4s', '9s', '9d', '5d']","['9h', '3h', '7d', '3d', '2s']",[],[],[],2,2
125,Pre-Flop,1,435,-435,FOLD,0,0,0,"['8h', '4s', '9s', '9d', '5d']","['9h', '3h', '7d', '3d', '2s']",[],[],[],2,2
126,Pre-Flop,0,437,-437,RAISE,10,0,0,"['2h', '6s', '2d', '7h', '2s']","['4d', '5d', '3h', '3s', 'Ad']",[],[],[],1,1
126,Pre-Flop,1,437,-437,FOLD,0,0,0,"['2h', '6s', '2d', '7h', '2s']","['4d', '5d', '3h', '3s', 'Ad']",[],[],[],2,2
